O_id,D_id,action,R_5_00,R_5_10,R_5_20,R_5_30,R_5_40,R_5_50,R_6_00,R_6_10,R_6_20,R_6_30,R_6_40,R_6_50,R_7_00,R_7_10,R_7_20,R_7_30,R_7_40,R_7_50,R_8_00,R_8_10,R_8_20,R_8_30,R_8_40,R_8_50,R_9_00,R_9_10,R_9_20,R_9_30,R_9_40,R_9_50,R_10_00,R_10_10,R_10_20,R_10_30,R_10_40,R_10_50,R_11_00,R_11_10,R_11_20,R_11_30,R_11_40,R_11_50,R_12_00,R_12_10,R_12_20,R_12_30,R_12_40,R_12_50,R_13_00,R_13_10,R_13_20,R_13_30,R_13_40,R_13_50,R_14_00,R_14_10,R_14_20,R_14_30,R_14_40,R_14_50,R_15_00,R_15_10,R_15_20,R_15_30,R_15_40,R_15_50,R_16_00,R_16_10,R_16_20,R_16_30,R_16_40,R_16_50,R_17_00,R_17_10,R_17_20,R_17_30,R_17_40,R_17_50,R_18_00,R_18_10,R_18_20,R_18_30,R_18_40,R_18_50,R_19_00,dis,cnt,weight,cu
19,18,EAST,19.28111203,28.48833385,37.31435289,45.44710632,52.82774761,59.50043093,65.54285966,71.03702202,76.05806424,80.67096506,84.93039548,88.88174964,92.56248962,96.00345913,99.23004331,102.2631474,105.1200041,107.8148329,110.3593758,112.7633332,115.0347179,117.1801444,194.2338645,121.1139694,122.9105365,124.5977771,126.1781412,127.6536119,129.0257837,130.2959286,131.4650516,132.5339383,133.5031946,134.3732805,135.1445387,135.817219,136.3914981,136.8674969,137.2452945,137.5249395,164.3839686,404.7064397,351.2804452,137.6623716,137.4514554,137.1424072,136.7351936,136.2297577,135.6260089,134.9238111,134.1229671,133.2232015,132.2241388,201.6896992,337.2164512,353.4538172,345.905257,337.8920763,329.427617,320.5258388,311.2012617,301.4689024,291.3442051,214.42122,112.0568521,198.4898291,344.3539445,366.5061398,345.1312771,323.3774804,301.2935153,129.6340353,87.72621405,83.68654885,79.32604911,74.5966651,69.44069994,63.79000432,57.56678065,50.68858771,43.08344423,34.72810983,25.73668543,16.54481697,8.201975009,136.5999809,1,0.007320645,0
20,8,SOUTHWEST,19.28946726,28.49669221,37.32223024,45.45435012,52.83435347,59.50645118,65.54836258,71.04207507,76.06272786,80.67529111,84.93442752,88.88552387,92.56603594,96.00680222,99.23320348,102.2661414,105.1228456,107.8175332,110.3619443,112.7657774,115.037044,117.1823575,119.2071701,121.1159679,122.9124317,124.5995712,126.1798356,161.0197295,214.0031504,217.3941607,193.8245563,223.4290024,226.0653905,190.7858368,230.5606026,232.4140144,361.0846299,530.8211,652.7329436,695.3794782,657.4280017,638.2607228,638.1137475,636.9925095,654.7984738,631.8382394,627.8145636,690.8594128,694.0119928,704.7673699,855.2373674,777.742285,764.740886,750.5609012,674.9190429,626.1437771,537.2390238,523.5317247,509.0705704,493.8835875,470.9229596,413.765637,339.4310084,289.6299595,230.4903104,210.5539641,149.3197998,124.1503303,119.6505645,140.4821758,126.2162211,91.48085141,87.72200551,83.68198807,79.32108404,74.5912327,69.43472458,63.78339709,57.55944154,50.68041501,43.07436129,34.7181313,25.7260673,16.53435066,8.193349833,258.1241193,1,0.003874105,0
22,17,SOUTHWEST,19.30230387,28.50934771,37.33399128,45.46501995,52.84395708,59.51509285,65.55616442,71.04915285,76.06918299,80.68120934,84.93988011,88.8905696,92.57072317,96.01117069,99.23728591,102.2699647,105.1264322,107.8209014,110.3651093,112.7687521,115.0398389,117.1849812,119.20963,121.1182701,122.9145813,124.6015724,126.181692,127.6569222,129.0288568,130.298767,131.4676574,132.536313,133.5053394,322.5167793,459.8300846,522.2070351,526.8323067,510.9365816,355.2636266,336.7686374,337.597044,337.9774034,337.9090862,337.3922049,535.4046947,532.892587,529.5910573,719.9448669,886.3164051,895.1173418,883.1522003,869.7975207,855.0802093,839.0300015,821.6794305,803.0637977,783.2211424,762.1922162,740.0204602,716.7519892,593.6486465,392.8655074,378.7076798,226.8773684,112.0513436,109.6057707,107.016864,104.2743454,101.3657724,98.27607433,94.98698146,91.47632363,87.71717273,83.67680916,79.31550926,74.58520225,69.42816745,63.77623108,57.55157639,50.67176309,43.06486588,34.7078339,25.71525565,16.52384058,8.24967038,84.77308901,0,0,0
23,16,SOUTHWEST,19.29657119,28.50367942,37.32870848,45.4602138,52.83961927,59.51117895,65.55262146,71.04593023,76.0662362,80.67850064,84.93737808,88.88824827,92.56856117,96.00915044,99.23539293,102.2681871,105.1247601,107.8193267,110.3636253,112.7673531,115.0385203,117.1837393,119.2084616,121.1171725,122.9135524,124.6006104,126.1807954,127.6560899,129.0280877,130.2980603,131.4670125,132.5357294,133.5048166,134.3747339,135.1458239,135.8183361,136.3924472,215.8945534,930.2341116,934.4973352,937.268218,938.5412397,938.3138644,936.586543,933.3627125,928.6487933,922.4541826,914.7912439,905.6752933,895.12458,883.1602648,574.9094225,423.0852137,131.1233436,129.9238538,128.623061,192.1545166,633.7050837,248.5501273,122.3806449,120.5505278,118.6070346,116.5462556,114.3634301,112.0527761,109.6072833,107.0184621,104.2760355,101.3675623,98.27797339,94.98900124,91.47847809,87.71947883,83.6792875,79.3181848,74.58810505,69.4313333,63.77970162,57.55539767,50.67598045,43.06951016,34.71288823,25.72058188,16.52903794,8.189050903,86.88851158,0,0,0
23,17,SOUTHEAST,19.29974936,28.50680327,37.33160297,45.46283213,52.84196924,59.5132876,65.55451989,71.04764772,76.06779829,80.67992888,84.93869032,88.88945923,92.56968295,96.01019296,99.23636438,102.2690942,105.1256084,107.8201209,110.3643692,112.7680498,115.0391726,117.1843494,399.537962,699.9371179,723.9398071,746.8795066,768.7082428,789.3807108,808.8542826,827.0890263,844.047729,859.6959249,874.001925,886.936848,135.1459827,135.8184638,136.392544,136.8683441,137.2459432,137.5253899,137.7067119,137.7899233,137.7750295,137.6620293,137.450915,137.1416687,136.734257,136.2286229,135.6246758,134.9222792,134.1212362,133.2212709,564.7996785,839.0346477,821.6844807,803.0692424,783.2269713,318.7561107,124.1000475,122.3800769,120.5499301,118.6064065,116.5455961,114.3627381,112.05205,109.6065214,107.017662,104.2751945,101.3666769,98.27703965,94.9880141,91.47743148,87.71836538,83.67809827,79.31690902,74.58672979,69.42984329,63.77807928,57.55362387,50.67403699,43.06738609,34.71059479,25.71818492,16.52671906,8.187176852,77.08258385,0,0,0
24,13,SOUTHWEST,19.28978235,28.49692372,37.32237336,45.45441596,52.83435619,59.50640355,65.54827497,71.04195553,76.06258254,80.67512474,84.93424371,88.88532542,92.56582509,96.00658072,99.2329728,102.2659027,105.1226001,107.8172816,110.3616875,112.7655161,115.036779,117.1820894,119.2068995,121.1156954,122.912158,124.5992968,126.1795613,127.654934,129.0270092,130.2970586,131.466087,132.5348798,133.5040428,134.3740357,135.1452013,135.8177891,183.3131026,310.2267456,295.842309,456.3122273,425.5194886,426.0695275,457.989908,457.2316151,424.049495,263.7039013,293.8787151,291.9418686,289.6357702,393.173993,433.7392869,442.4708881,493.7618269,499.621292,310.3744974,249.6174947,271.7176621,253.0164213,247.2925657,241.2633003,280.1853883,338.031273,273.5372274,194.5750593,159.3508366,162.667836,165.9888605,136.0743347,101.3699261,98.28049432,94.99169601,91.48136706,87.72258672,83.68264438,79.32182719,74.5920771,69.43568784,63.78450052,57.56071009,50.68187592,43.0760393,34.72003547,25.72815926,16.53647856,8.195158253,212.9131877,1,0.00469675,0
15,25,NORTH,19.27481842,28.48206912,37.30847695,45.44172782,52.8228645,59.49599971,65.53882594,71.0333329,76.05467271,80.66783101,84.92748533,88.87903557,92.55994869,96.00107244,99.2277953,102.2610252,132.6179267,164.8894328,140.9816952,273.2654386,181.957284,117.1786105,119.2036135,121.1125958,122.9092396,269.8881925,319.2166513,348.2098106,355.6168903,362.5430469,368.9765437,374.9064137,380.3224954,485.7808668,440.3611199,650.9822153,656.9609004,661.934894,665.8946002,907.973747,937.2615821,938.5382638,831.5965292,936.5909075,933.3707425,928.660476,922.4694978,914.8101643,905.6977841,895.1505993,883.1897636,869.8393162,855.1261549,839.0800063,821.7333953,803.1216144,783.2826948,762.2573797,740.0891017,716.8239675,692.5107506,667.2008988,640.9485592,564.4997054,539.2050408,332.7909445,289.1817332,301.6521425,223.2615614,210.840318,188.1683386,91.48743624,146.3278649,83.68967024,79.32943632,74.60035923,69.44475021,63.79446834,57.57172288,50.69407297,43.08951984,34.73476161,25.74373896,16.55174541,8.207665267,108.0141637,6,0.055548271,0.6859375
25,26,WEST,19.27494062,28.48211738,37.30845607,45.44165047,52.82274327,59.49584493,131.1590257,222.2878908,254.0435677,264.2657343,295.8188665,350.2474412,382.1938498,413.8992531,445.2703266,476.2207049,506.669701,536.5413934,565.7639734,594.2692762,621.9924479,648.8717082,674.8481878,699.8658172,723.8712574,746.8138578,639.358253,658.4890521,808.7981651,827.0363378,843.998583,859.6504274,873.9601743,886.8989346,898.4406564,908.5621545,917.2431375,924.4662322,930.2170048,934.4839784,937.2586461,938.53548,938.3119368,936.5884595,933.3684776,928.6584038,922.4676275,914.8085048,905.6963438,895.1493862,883.1887851,869.8385794,855.1256663,839.0797721,821.7334207,803.1219045,783.2832539,762.2582117,740.0902097,716.8253541,635.889211,393.9813405,116.5515854,114.3691012,112.0588066,109.6136951,107.0252814,104.2832939,101.3752981,98.28623286,94.9978404,91.48796495,87.72969607,83.69033566,79.33018604,74.60120718,69.44571337,63.79556719,57.57298134,50.69551704,43.09117283,34.73663131,25.74578678,16.55382262,8.20942645,67.18948749,6,0.089299684,0.86875
4,27,NORTH,19.2649982,28.47248071,37.2996523,45.43379895,52.81579618,59.48969991,65.53319233,71.02827059,76.05009964,80.6636784,84.92369636,88.8755636,92.55675546,95.99812656,116.3860016,111.6647985,115.1424038,132.9874742,133.1684358,152.8837842,157.276457,170.4261983,221.3622859,265.7967023,273.1459703,280.1475306,286.7912255,293.0672139,298.9660327,310.3455902,345.1461763,387.1148549,442.0258962,491.9229762,516.7924565,522.1902403,526.8185551,530.6687736,533.7337172,496.1484898,524.1738432,538.1671277,538.0486029,537.1310394,535.4161469,532.9071219,529.6086415,525.5268544,520.6693686,515.0452361,490.0420374,427.9654289,367.2389191,319.9587842,302.8840274,297.2559077,247.6315971,216.0399303,175.439976,171.9249681,187.4407619,164.3313122,160.2549498,155.992921,143.7344354,120.8594543,124.2739925,117.4439796,113.5663707,115.2661096,102.9844759,91.49014296,87.73195542,83.69268582,79.33263808,74.60377376,69.4484084,63.79840492,57.57597411,50.69867042,43.09447544,34.74003414,25.74916374,16.55690689,8.246248646,336.9292635,1,0.002967982,0
28,4,SOUTH,19.2677121,28.47516707,37.30215821,45.43608056,52.81785698,59.49156062,65.53487783,71.02980473,76.05150338,80.66496956,84.92488979,88.87667156,92.55778804,95.99909207,99.22597624,102.2593518,105.1164565,141.4409828,145.7607262,166.2602614,171.3598309,176.2536633,180.940066,185.4167985,189.6812077,193.7303419,197.5610483,201.1700554,151.4776744,130.2946083,131.4638695,132.5328926,133.5022837,134.3725028,135.1438929,135.8167039,136.3911126,136.8672399,137.245165,137.5249366,137.7065825,137.7901168,137.7755448,137.6628656,137.4520713,145.9177411,215.2787225,222.740491,221.1915207,219.3956139,209.0247459,133.2246478,132.2257012,131.1269566,129.9277578,128.6272579,127.2243772,125.7177533,124.1056825,122.3860509,120.5562512,118.6130849,116.5526443,114.3701713,112.0598872,109.6147855,107.0263811,104.2844025,101.3764152,98.2873583,94.99897395,91.48910643,87.73084518,83.69149184,79.33134821,74.60237335,69.44687999,63.7967282,57.57412654,50.69662976,43.09222633,34.73758424,25.74657937,16.55438179,8.209701931,329.5099824,0,0,0
26,28,WEST,19.27221729,28.47938601,37.30587577,45.43927238,52.82057003,59.49386036,65.53682793,71.03146056,76.05291096,80.66616635,84.9259061,88.8775319,92.55851231,95.99969648,99.2264741,102.2597542,105.1167725,107.8117511,110.3564343,112.7605241,115.0320349,117.1775825,119.202621,121.1116383,122.9083167,124.5956669,126.1761394,127.6517175,129.0239962,130.2942478,131.4634777,132.5324715,133.5018353,134.3720293,135.1433963,135.8161861,136.3905756,136.8666858,137.2445956,137.5243538,137.7059882,137.789513,137.7749335,137.6622486,137.4514506,137.1425216,764.8155289,914.8103305,905.6987001,895.1522705,883.1921939,869.8425079,855.1301088,839.0847217,821.7388695,736.4890822,259.5750433,125.7172631,124.105217,122.3856123,120.5558422,118.612708,481.3058363,613.8225485,585.8593868,557.133009,445.1984101,144.8576522,101.3763656,98.28737691,94.99906926,287.3437163,242.3279906,308.5895089,257.4662917,191.8149193,99.44165042,63.79782846,57.57549649,50.69832171,43.09429424,34.74006545,25.74944658,16.5574361,8.212410116,39.71751858,1,0.025177807,0
29,23,SOUTHWEST,19.3025427,28.50947401,37.33400936,45.4649481,52.84381446,59.51489549,65.55592474,71.04888017,76.06888428,80.68088977,84.93954359,88.89021912,92.57036103,96.01079873,99.23690564,102.2695775,105.1260389,107.8205032,110.364707,112.7683465,115.0394308,117.1845715,119.2092194,121.1178593,122.9141711,124.6011636,126.1812854,127.6565186,129.028457,130.2983717,131.4672675,423.9632419,503.7529975,510.6551902,516.8094144,522.2042066,526.8295139,530.6767146,295.844299,456.4120063,537.4852762,538.1630077,538.0414983,537.1209734,535.4031486,690.8827911,804.4384299,914.7831403,905.6666578,895.1154385,883.1506445,539.426445,132.2216625,131.1225948,129.9230723,128.6222474,127.2190395,125.7120852,124.0996799,122.3797079,120.5495605,118.606037,116.5452273,114.3623706,112.0516846,109.6061587,107.0173029,104.2748396,101.3663272,98.27669604,94.98767771,91.47710367,87.71804783,83.6777931,79.31661899,74.58645854,69.42959569,63.7778619,57.55344557,50.67390953,43.06732453,34.71061659,25.71830497,16.52693451,8.187435382,83.7157415,0,0,0
29,22,SOUTHEAST,19.30385442,28.51080641,37.33528329,45.46613559,52.84491134,59.51590734,65.55686039,71.04974888,76.06969456,80.68164912,201.6026999,219.6206051,237.4336158,255.0061158,272.3041414,289.2949675,305.9468709,322.2290041,338.1113371,353.5646408,368.5604977,383.0713281,397.0704273,410.532007,605.0467168,746.8858291,768.7140434,789.3859819,808.8590179,827.0932207,844.0513783,859.6990263,874.0044767,886.9388495,898.4761017,908.5930572,917.2694341,845.4891747,533.7402949,536.0110867,537.4866492,538.1642303,337.9658785,137.6618142,137.4506678,137.14139,136.7339472,136.2282825,135.6243052,134.921879,134.1208068,133.2208128,132.2215212,131.122431,129.9228855,128.6220373,127.2188055,125.7118267,124.0993961,122.3793982,120.5492239,118.6056724,116.5448334,114.361946,112.0512275,109.6056671,107.0167741,104.2742707,101.3657145,98.27603529,94.98696365,91.47632993,87.71720666,83.67687508,79.3156126,74.58534979,69.42836771,63.77649471,57.55191646,50.67219497,43.06540577,34.70849389,25.71603034,16.52467671,8.185562084,82.33160182,0,0,0
28,27,WEST,20.05727095,36.41002242,56.35188133,73.75028333,91.66944932,109.8814087,128.2415438,146.6517197,165.0402182,183.3506877,201.5359438,219.5544288,237.3681554,254.9415011,394.8227832,476.2037248,506.6529278,536.5248699,565.7477405,594.2533733,621.9769127,648.8565772,674.833496,699.8515983,723.8575437,746.8006802,736.165925,523.8958339,468.9058489,478.6603531,595.0994657,678.7370944,799.5257534,736.0452366,516.7886965,522.1861879,526.8142286,530.6641917,533.7288992,456.2089011,697.5451867,658.2510331,578.0820256,776.8905362,654.5988592,928.6602519,922.470322,914.8120426,905.7007201,895.1545946,883.1948175,869.8454259,855.1333154,839.0882105,821.7426337,803.1318755,783.2939648,762.2696425,740.1023392,716.838159,692.5258732,667.2169273,640.9654661,613.8283812,585.8653932,557.1391755,527.7155386,497.6636912,467.0566103,402.7653171,265.5740155,232.0973399,214.2183485,196.145551,177.9178406,159.578183,141.1760298,122.7714944,104.4427007,86.29896025,68.50480925,51.32420549,35.20020876,17.76549536,8.213999053,105.1228358,1,0.009512681,0
27,30,WEST,19.26582458,28.47304432,37.29994746,45.43386351,52.81567475,59.48943167,65.53280851,71.02779521,76.04955088,80.66307005,84.92303898,88.87486529,92.5560226,95.99736425,99.22428336,102.2576917,124.9861867,322.1610167,338.0449987,353.5000759,368.4978275,383.0106705,397.0118964,410.4757133,423.3772921,435.6928116,447.3995059,458.4757093,468.9009008,478.6557455,487.7221348,496.0832236,503.7234653,510.6286443,516.7859045,522.1837769,526.812203,530.6625551,533.7276545,536.0017857,537.4807076,538.161662,538.0433782,537.1260761,535.4114647,532.9027403,529.6045792,525.5231296,520.6659988,515.0422382,508.6623245,501.538138,493.6829381,485.1113365,475.8392656,465.883947,455.2638546,443.9986774,432.1092785,419.6176526,406.5468814,392.9210881,378.7653911,364.1058573,348.9694575,333.3840252,317.3782233,300.9815209,284.2241896,267.1373307,249.7529509,232.1041164,214.2252334,185.5342228,177.9249176,159.5853434,141.1832634,122.7787878,104.4500337,83.22443429,43.09992855,34.74621607,25.75594939,16.5638047,8.217625868,57.6011362,1,0.017360769,0
31,24,SOUTHWEST,19.29558945,28.50257163,37.32755172,45.45905127,52.83847299,59.51005901,65.55153153,71.04487066,76.06520573,80.67749731,84.93639974,88.88729284,92.56762678,96.00823545,99.234496,102.2673071,105.1238962,107.8184783,110.3627921,112.7665348,115.0377169,117.182951,119.2076885,121.1164151,122.9128111,124.5998857,126.1800881,127.6554006,129.0274172,130.2974095,131.4663822,132.5351204,133.50423,134.3741706,135.1452849,135.8178223,136.3919597,136.867818,137.2454759,137.5249822,137.7063646,137.7896373,137.7748056,137.6618685,137.450818,137.1416364,215.3033655,409.0177708,174.3299522,515.0226706,508.6403072,501.5137119,493.6561487,485.0822334,475.8079028,465.8503827,455.2281509,443.9609004,401.6422197,241.4797265,120.5510099,118.6075772,116.5468618,114.3641037,112.0535212,109.608105,107.0193664,104.2770292,101.3686538,98.27917279,94.99032056,91.479932,87.72108516,83.68106804,79.32016623,74.59032001,69.43382146,63.78251046,57.5585821,50.67959912,43.07361357,34.71748741,25.72557447,16.5340578,8.193269472,60.49945402,0,0,0
21,32,NORTH,19.28623643,28.49330078,37.318891,45.45115412,52.83132971,59.5036,65.54567241,71.03953033,76.06031257,80.67299047,84.93222846,88.88341514,92.56400806,96.00484725,99.23131488,176.8784598,199.7842575,250.7362531,262.1731014,273.2771113,284.0320077,294.4216079,304.4299248,314.041261,323.2402921,332.0121422,340.3424521,348.2174408,355.6239605,362.5495473,368.9824654,374.9117487,380.3272364,385.2196068,389.5804055,393.4020718,396.6779609,399.4023637,401.5705225,642.3196123,670.7419677,644.923689,671.4646272,670.2768286,668.0586632,664.8144023,634.4593344,395.7517528,341.222538,160.1034294,308.7202407,378.7554373,373.18454,343.7407005,244.9757728,128.624653,127.2216307,125.7148647,124.1026512,122.3828753,120.5529293,118.6096136,116.5490197,114.3663881,112.0559389,109.6106637,107.0220753,104.2799001,101.3717004,98.28241196,94.99377269,91.48362181,87.72504274,83.68532992,79.32477673,74.59533258,69.43929992,63.78852924,57.56522389,50.68694611,43.08172344,34.72633505,25.73492216,16.54320454,8.200750978,82.40314675,0,0,0
33,19,SOUTH,19.27965779,28.48679834,37.31283341,45.44564567,52.82636037,59.49911841,65.54161746,71.03584372,76.05694305,80.66989461,84.92937009,88.8807644,92.56154037,120.3047182,185.7434946,195.7558408,205.5106448,214.9995918,189.956448,184.4748824,241.7769248,250.1056802,258.1183554,164.0959988,122.9098741,124.5971354,126.1775205,127.6530125,129.025206,130.295373,131.4645187,260.1494506,318.6194073,322.5065132,325.9702339,329.0049605,331.6057533,432.4082091,573.4726731,815.1196366,937.2598552,938.5359088,838.2732467,736.8565818,734.3882783,730.7778735,726.0324025,720.1611192,636.3265217,382.038288,321.3877176,317.3751984,312.9475343,308.1117818,302.8755801,297.2471173,291.2350913,173.5306755,170.6972815,122.3841127,120.55424,118.6109999,116.5504841,114.3679341,112.0575703,109.6123857,107.0238938,192.4762347,192.7859547,182.6976577,172.3609549,161.7813013,150.9624445,139.9061528,128.6120242,117.0775232,98.64647204,63.79245697,57.56954627,50.69171394,43.08697106,34.73204295,25.74093415,16.5490689,8.205532815,110.0391752,0,0,0
32,33,WEST,19.28296122,28.49001345,37.3157831,45.44828766,52.82870825,59.50120445,65.543477,71.03750933,76.0584428,80.67125196,84.93060438,88.88189148,92.56257325,96.00349172,99.23003077,165.7512377,172.7326078,265.6943356,277.5667337,433.7805032,453.0192459,471.6533703,489.6454494,506.9596007,523.5614933,539.4183651,469.093527,568.7739933,627.3021613,594.7968066,606.4939956,617.2841616,627.1463767,636.0615364,644.0123884,650.9835605,578.8341463,661.9355349,665.8944604,668.8314689,670.7409002,671.6190756,671.4643028,537.1949508,429.3382516,400.97852,398.6430204,395.7525982,315.6307877,261.7878091,134.1226812,133.2229319,132.2238868,131.1250451,267.6167321,353.4527774,345.9043522,337.8913126,514.6051637,518.4486174,615.3179558,667.1820698,640.9294389,613.7912644,585.8272707,557.1001351,444.5371758,366.5077968,200.7341596,98.28380577,94.99527052,91.48523598,87.72678821,83.68722491,79.32684339,74.59759781,69.44179601,63.79129422,57.56830069,50.69037862,43.08554529,34.73054165,25.73940704,16.54763418,8.2044092,149.4323183,2,0.013383986,0
